u,g,r,i,z,u-g,g-r,r-i,i-z,Class
18.95341,17.7617,17.34567,17.20576,17.14935,1.19171,0.41603,0.13991,0.05641,3
18.41538,17.15074,16.70257,16.54665,16.47832,1.26464,0.44817,0.15592,0.06833,3
18.9251,17.80633,17.39985,17.20861,17.19947,1.11877,0.40648,0.19124,0.00914,3
18.05788,16.5269,15.96376,15.77231,15.68593,1.53098,0.56314,0.19145,0.08638,3
17.53193,16.18023,15.64246,15.43102,15.34477,1.3517,0.53777,0.21144,0.08625,3
18.17586,16.65713,16.097,15.87233,15.8232,1.51873,0.56013,0.22467,0.04913,3
15.26971,13.73597,13.08098,14.5226,13.19389,1.53374,0.65499,-1.44162,1.32871,3
16.78036,14.81095,14.05847,13.97064,13.62532,1.96941,0.75248,0.08783,0.34532,3
18.05337,16.64563,16.184,16.03706,15.98734,1.40774,0.46163,0.14694,0.04972,3
17.99089,16.31313,15.70186,15.47051,15.35802,1.67776,0.61127,0.23135,0.11249,3
17.31372,15.50524,14.9171,14.75586,14.69119,1.80848,0.58814,0.16124,0.06467,3
18.33952,16.9183,16.4651,16.31737,16.24318,1.42122,0.4532,0.14773,0.07419,3
18.48215,17.16198,16.68526,16.52359,16.44523,1.32017,0.47672,0.16167,0.07836,3
18.94652,17.77927,17.31203,17.13896,17.0554,1.16725,0.46724,0.17307,0.08356,3
18.55097,17.17052,16.65015,16.47491,16.40409,1.38045,0.52037,0.17524,0.07082,3
18.37762,16.64368,16.05595,15.86443,15.78049,1.73394,0.58773,0.19152,0.08394,3
18.37878,17.15013,16.73042,16.60269,16.55749,1.22865,0.41971,0.12773,0.0452,3
18.75501,17.59057,17.15023,16.98861,16.9263,1.16444,0.44034,0.16162,0.06231,3
18.39106,16.92701,16.43579,16.30499,16.25143,1.46405,0.49122,0.1308,0.05356,3
18.60936,17.41248,16.9336,16.74994,16.66175,1.19688,0.47888,0.18366,0.08819,3
18.41995,17.25772,16.88276,16.75052,16.71505,1.16223,0.37496,0.13224,0.03547,3
18.10418,16.63483,16.10613,15.92133,15.85761,1.46935,0.5287,0.1848,0.06372,3
17.45422,15.74979,15.16645,14.98048,14.92148,1.70443,0.58334,0.18597,0.059,3
17.20913,15.6895,15.11073,14.8796,14.78764,1.51963,0.57877,0.23113,0.09196,3
16.62529,14.77803,14.11288,14.22531,13.76736,1.84726,0.66515,-0.11243,0.45795,3
18.88524,17.7072,17.27853,17.08397,16.99222,1.17804,0.42867,0.19456,0.09175,3
17.0836,15.46929,14.91267,14.71916,14.6525,1.61431,0.55662,0.19351,0.06666,3
18.93394,17.76332,17.31946,17.13597,17.02998,1.17062,0.44386,0.18349,0.10599,3
18.2472,17.00479,16.57516,16.41475,16.36082,1.24241,0.42963,0.16041,0.05393,3
18.7749,17.39084,16.93626,16.76259,16.71545,1.38406,0.45458,0.17367,0.04714,3
17.03117,15.64179,15.1148,14.90706,14.82792,1.38938,0.52699,0.20774,0.07914,3
18.60287,17.16798,16.69188,16.51342,16.43996,1.43489,0.4761,0.17846,0.07346,3
18.4877,17.31456,16.81985,16.61521,16.50956,1.17314,0.49471,0.20464,0.10565,3
18.15476,16.70503,16.15536,15.92356,15.81627,1.44973,0.54967,0.2318,0.10729,3
17.32234,15.99829,15.54214,15.37461,15.32538,1.32405,0.45615,0.16753,0.04923,3
18.97028,17.76617,17.35648,17.22269,17.15392,1.20411,0.40969,0.13379,0.06877,3
16.97054,15.24879,14.66689,15.06917,14.39679,1.72175,0.5819,-0.40228,0.67238,3
18.22054,16.82899,16.35079,16.17844,16.13467,1.39155,0.4782,0.17235,0.04377,3
19.24022,17.94647,17.45956,17.24704,17.14188,1.29375,0.48691,0.21252,0.10516,3
18.68661,17.57581,17.18375,17.04102,16.97691,1.1108,0.39206,0.14273,0.06411,3
15.41371,13.72104,13.0467,12.81322,13.15225,1.69267,0.67434,0.23348,-0.33903,3
18.80845,17.37366,16.85506,16.66957,16.60112,1.43479,0.5186,0.18549,0.06845,3
18.52233,16.89283,16.33175,16.15231,16.08735,1.6295,0.56108,0.17944,0.06496,3
17.51996,16.0977,15.61453,15.45784,15.41962,1.42226,0.48317,0.15669,0.03822,3
18.49129,17.11992,16.62623,16.45372,16.39978,1.37137,0.49369,0.17251,0.05394,3
17.82397,16.2853,15.77355,15.60928,15.54872,1.53867,0.51175,0.16427,0.06056,3
18.74627,17.59921,17.21812,17.07609,17.02116,1.14706,0.38109,0.14203,0.05493,3
18.7451,17.57687,17.09567,16.89335,16.80054,1.16823,0.4812,0.20232,0.09281,3
18.33257,17.27548,16.88177,16.71767,16.68486,1.05709,0.39371,0.1641,0.03281,3
18.95047,17.63984,17.15601,16.9781,16.94281,1.31063,0.48383,0.17791,0.03529,3
16.99018,14.96077,14.21441,13.99437,13.83645,2.02941,0.74636,0.22004,0.15792,3
19.02376,17.86686,17.43558,17.22017,17.16844,1.1569,0.43128,0.21541,0.05173,3
17.62664,16.30315,15.85463,15.70551,15.67797,1.32349,0.44852,0.14912,0.02754,3
16.60026,14.89834,14.2383,14.25022,13.8095,1.70192,0.66004,-0.01192,0.44072,3
17.25528,15.84244,15.28769,15.04526,14.93982,1.41284,0.55475,0.24243,0.10544,3
18.81239,17.41554,16.89572,16.71846,16.68436,1.39685,0.51982,0.17726,0.0341,3
18.63561,17.43389,16.96234,16.7602,16.68653,1.20172,0.47155,0.20214,0.07367,3
18.73505,17.52103,17.05845,16.87279,16.78381,1.21402,0.46258,0.18566,0.08898,3
18.71947,17.50424,17.018,16.84173,16.75153,1.21523,0.48624,0.17627,0.0902,3
18.92115,17.69827,17.28564,17.15429,17.11103,1.22288,0.41263,0.13135,0.04326,3
16.55758,15.00018,14.45704,17.72753,14.2211,1.5574,0.54314,-3.27049,3.50643,3
18.80846,17.62281,17.14789,17.23045,16.87534,1.18565,0.47492,-0.08256,0.35511,3
17.32654,15.33358,14.65897,15.17247,14.39611,1.99296,0.67461,-0.5135,0.77636,3
17.41967,16.00818,15.46217,15.21825,15.1201,1.41149,0.54601,0.24392,0.09815,3
18.22246,16.93789,16.43675,16.22886,16.17442,1.28457,0.50114,0.20789,0.05444,3
18.97878,17.89588,17.47744,17.29001,17.24537,1.0829,0.41844,0.18743,0.04464,3
18.74051,17.52388,17.05765,16.83997,16.76479,1.21663,0.46623,0.21768,0.07518,3
18.87886,17.68924,17.22252,16.99915,16.93033,1.18962,0.46672,0.22337,0.06882,3
17.97914,16.65006,16.14159,15.91718,15.83633,1.32908,0.50847,0.22441,0.08085,3
18.83701,17.38939,16.88107,16.69117,16.65035,1.44762,0.50832,0.1899,0.04082,3
18.91918,17.51902,16.99069,16.86856,16.82265,1.40016,0.52833,0.12213,0.04591,3
17.30896,15.86737,15.30199,15.05648,14.96233,1.44159,0.56538,0.24551,0.09415,3
17.6535,16.27279,15.75305,15.51693,15.4238,1.38071,0.51974,0.23612,0.09313,3
17.70294,16.34451,15.80145,15.56639,15.47513,1.35843,0.54306,0.23506,0.09126,3
18.76977,17.54829,17.06502,16.86054,16.79083,1.22148,0.48327,0.20448,0.06971,3
19.06654,17.84494,17.39817,17.20176,17.14089,1.2216,0.44677,0.19641,0.06087,3
18.61893,17.48712,17.06777,16.86809,16.79849,1.13181,0.41935,0.19968,0.0696,3
18.41368,17.03929,16.57303,16.39794,16.36194,1.37439,0.46626,0.17509,0.036,3
18.34024,17.06134,16.58061,16.36369,16.29997,1.2789,0.48073,0.21692,0.06372,3
17.18681,15.8227,15.34801,15.18377,15.14571,1.36411,0.47469,0.16424,0.03806,3
18.97219,17.73851,17.29417,17.09019,17.05601,1.23368,0.44434,0.20398,0.03418,3
19.06985,17.73224,17.31182,17.34704,17.17474,1.33761,0.42042,-0.03522,0.1723,3
16.84564,15.08804,14.45616,14.65764,14.18066,1.7576,0.63188,-0.20148,0.47698,3
16.65286,15.05466,14.42564,14.49959,14.02507,1.5982,0.62902,-0.07395,0.47452,3
18.43642,17.10587,16.63675,16.47567,16.42347,1.33055,0.46912,0.16108,0.0522,3
17.89198,16.68768,16.2707,16.12114,16.09612,1.2043,0.41698,0.14956,0.02502,3
18.5497,17.37115,16.98714,16.83724,16.80662,1.17855,0.38401,0.1499,0.03062,3
18.83079,17.6832,17.32108,17.20266,17.15309,1.14759,0.36212,0.11842,0.04957,3
17.59896,16.30207,15.7637,15.53813,15.43747,1.29689,0.53837,0.22557,0.10066,3
17.86618,16.5782,16.0544,15.83228,15.72106,1.28798,0.5238,0.22212,0.11122,3
16.99034,15.57815,15.06068,14.84108,14.81725,1.41219,0.51747,0.2196,0.02383,3
18.64867,17.43418,17.02434,16.88839,16.86557,1.21449,0.40984,0.13595,0.02282,3
17.56316,16.42682,15.98942,15.82301,15.77321,1.13634,0.4374,0.16641,0.0498,3
17.81067,16.35164,15.86975,15.72865,15.70841,1.45903,0.48189,0.1411,0.02024,3
15.46427,14.2783,13.70057,13.78049,13.771,1.18597,0.57773,-0.07992,0.00949,3
18.25508,16.92241,16.41195,16.21702,16.13921,1.33267,0.51046,0.19493,0.07781,3
19.0545,17.85345,17.45617,17.29833,17.29885,1.20105,0.39728,0.15784,-5.20E-04,3
18.51343,17.30198,16.81559,16.59712,16.50965,1.21145,0.48639,0.21847,0.08747,3
18.28627,16.89938,16.40888,16.24482,16.19274,1.38689,0.4905,0.16406,0.05208,3
18.07702,16.60622,16.06398,15.86481,15.79566,1.4708,0.54224,0.19917,0.06915,3
18.55598,17.33678,16.8555,16.65623,16.56884,1.2192,0.48128,0.19927,0.08739,3
16.66734,14.64382,13.88828,13.95907,13.45765,2.02352,0.75554,-0.07079,0.50142,3
17.36054,15.94995,15.42996,15.20988,15.13771,1.41059,0.51999,0.22008,0.07217,3
18.69936,17.50115,17.12529,16.99531,16.96884,1.19821,0.37586,0.12998,0.02647,3
18.34423,16.88574,16.38243,16.21999,16.14045,1.45849,0.50331,0.16244,0.07954,3
17.10459,15.36047,14.71849,15.30789,14.41245,1.74412,0.64198,-0.5894,0.89544,3
18.44076,17.16778,16.68193,16.54313,16.49045,1.27298,0.48585,0.1388,0.05268,3
18.49402,17.12214,16.65986,16.5323,16.49002,1.37188,0.46228,0.12756,0.04228,3
16.91807,15.12629,14.43385,17.22945,14.10764,1.79178,0.69244,-2.7956,3.12181,3
18.0473,16.52659,15.92287,15.69652,15.59202,1.52071,0.60372,0.22635,0.1045,3
19.05723,17.77943,17.37327,17.25516,17.18368,1.2778,0.40616,0.11811,0.07148,3
19.29803,17.94595,17.45363,17.2777,17.19597,1.35208,0.49232,0.17593,0.08173,3
18.81817,17.77262,17.37246,17.0887,16.94368,1.04555,0.40016,0.28376,0.14502,3
17.74329,16.52721,16.05714,15.78069,15.60414,1.21608,0.47007,0.27645,0.17655,3
19.01926,17.70429,17.23509,17.07506,16.99591,1.31497,0.4692,0.16003,0.07915,3
18.73292,17.69056,17.34145,17.20787,17.16176,1.04236,0.34911,0.13358,0.04611,3
18.93752,17.64145,17.21632,17.07428,17.01498,1.29607,0.42513,0.14204,0.0593,3
18.9173,17.83101,17.45245,17.32462,17.26422,1.08629,0.37856,0.12783,0.0604,3
18.17841,17.15944,16.75143,16.59219,16.50574,1.01897,0.40801,0.15924,0.08645,3
18.71823,17.38673,16.88267,16.70732,16.63092,1.3315,0.50406,0.17535,0.0764,3
18.72097,17.35019,16.82423,16.61665,16.51291,1.37078,0.52596,0.20758,0.10374,3
18.68866,17.36661,16.88234,16.71854,16.64426,1.32205,0.48427,0.1638,0.07428,3
16.6721,15.26398,14.58599,14.64537,14.60156,1.40812,0.67799,-0.05938,0.04381,3
18.59732,17.22798,16.70802,16.53367,16.45689,1.36934,0.51996,0.17435,0.07678,3
17.59052,15.64616,14.99784,14.82284,14.75409,1.94436,0.64832,0.175,0.06875,3
18.09131,16.46006,15.84172,15.62885,15.52079,1.63125,0.61834,0.21287,0.10806,3
17.77814,16.47638,15.99818,15.8447,15.78362,1.30176,0.4782,0.15348,0.06108,3
18.02181,16.26101,15.62594,15.1736,14.98715,1.7608,0.63507,0.45234,0.18645,3
18.77162,17.76988,17.42209,17.30086,17.27106,1.00174,0.34779,0.12123,0.0298,3
18.34341,17.01375,16.52861,16.36959,16.31236,1.32966,0.48514,0.15902,0.05723,3
18.60379,17.61422,17.13844,16.93971,16.86493,0.98957,0.47578,0.19873,0.07478,3
17.66491,16.41249,15.95835,15.85642,15.80495,1.25242,0.45414,0.10193,0.05147,3
17.44941,15.7508,15.1132,14.90334,14.8142,1.69861,0.6376,0.20986,0.08914,3
18.05669,16.63457,16.10184,15.90284,15.82325,1.42212,0.53273,0.199,0.07959,3
18.5759,17.20507,16.71751,16.56983,16.51172,1.37083,0.48756,0.14768,0.05811,3
18.83259,17.78109,17.42087,17.29805,17.28833,1.0515,0.36022,0.12282,0.00972,3
18.76886,17.55187,17.07551,16.86743,16.79247,1.21699,0.47636,0.20808,0.07496,3
18.57307,17.45371,17.08329,16.96028,16.86759,1.11936,0.37042,0.12301,0.09269,3
18.53062,17.35898,16.97848,16.84109,16.84107,1.17164,0.3805,0.13739,2.00E-05,3
19.03203,17.70094,17.23371,17.06934,17.02589,1.33109,0.46723,0.16437,0.04345,3
18.12141,16.56857,16.01294,15.83918,15.78577,1.55284,0.55563,0.17376,0.05341,3
17.93023,15.77985,15.26803,14.53755,14.35569,2.15038,0.51182,0.73048,0.18186,3
17.01868,15.61597,15.11835,14.96863,14.92746,1.40271,0.49762,0.14972,0.04117,3
17.55336,16.28631,15.84929,15.72512,15.68334,1.26705,0.43702,0.12417,0.04178,3
18.37267,17.20223,16.70596,16.50496,16.43632,1.17044,0.49627,0.201,0.06864,3
17.81198,16.54557,16.0063,15.78382,15.69142,1.26641,0.53927,0.22248,0.0924,3
17.84266,16.14616,15.49479,15.25888,15.13942,1.6965,0.65137,0.23591,0.11946,3
17.70613,16.24706,15.65041,15.43039,15.33276,1.45907,0.59665,0.22002,0.09763,3
17.92155,16.65565,16.14548,15.9185,15.81554,1.2659,0.51017,0.22698,0.10296,3
16.85216,15.5781,15.09792,14.91544,14.86831,1.27406,0.48018,0.18248,0.04713,3
17.62425,16.30149,15.8464,15.69198,15.6546,1.32276,0.45509,0.15442,0.03738,3
18.75134,17.48999,17.0564,16.92411,16.87098,1.26135,0.43359,0.13229,0.05313,3
19.04534,17.74513,17.26361,17.06742,16.99572,1.30021,0.48152,0.19619,0.0717,3
18.53064,17.46682,17.10259,16.95519,16.89848,1.06382,0.36423,0.1474,0.05671,3
18.4298,17.27776,16.85581,16.70907,16.64745,1.15204,0.42195,0.14674,0.06162,3
18.63377,17.29412,16.84658,16.70178,16.63516,1.33965,0.44754,0.1448,0.06662,3
18.63493,17.12183,16.56506,16.36624,16.28021,1.5131,0.55677,0.19882,0.08603,3
18.06053,16.6604,16.1204,15.93658,15.8501,1.40013,0.54,0.18382,0.08648,3
17.6957,16.3527,15.90438,15.7558,15.69464,1.343,0.44832,0.14858,0.06116,3
17.41912,15.90805,15.3231,15.09912,14.97769,1.51107,0.58495,0.22398,0.12143,3
18.26496,16.77227,16.2005,16.00155,15.89847,1.49269,0.57177,0.19895,0.10308,3
17.05704,15.14108,14.45121,14.27408,14.18856,1.91596,0.68987,0.17713,0.08552,3
18.07772,16.99256,16.57605,16.44614,16.40093,1.08516,0.41651,0.12991,0.04521,3
17.13862,15.67427,15.19801,15.06628,15.0454,1.46435,0.47626,0.13173,0.02088,3
18.2476,16.67083,16.07639,15.8641,15.77693,1.57677,0.59444,0.21229,0.08717,3
16.29318,14.48905,13.78426,13.90077,13.40507,1.80413,0.70479,-0.11651,0.4957,3
17.77941,16.67681,16.26465,16.1246,16.05517,1.1026,0.41216,0.14005,0.06943,3
18.27987,16.81685,16.25869,16.03638,15.92691,1.46302,0.55816,0.22231,0.10947,3
17.4808,16.05201,15.54417,15.3379,15.26862,1.42879,0.50784,0.20627,0.06928,3
18.24414,16.94061,16.50228,16.35261,16.31009,1.30353,0.43833,0.14967,0.04252,3
18.56616,17.3647,16.98231,16.84577,16.8044,1.20146,0.38239,0.13654,0.04137,3
15.59093,14.30406,13.52965,13.37096,13.19946,1.28687,0.77441,0.15869,0.1715,3
18.04271,16.70924,16.21014,16.0243,15.93497,1.33347,0.4991,0.18584,0.08933,3
18.23006,16.59187,16.05095,15.84979,15.76445,1.63819,0.54092,0.20116,0.08534,3
16.84192,15.20403,14.63707,14.47046,14.4087,1.63789,0.56696,0.16661,0.06176,3
16.55544,14.87519,14.24332,14.58886,13.90983,1.68025,0.63187,-0.34554,0.67903,3
16.70166,14.78472,14.02986,16.18461,13.60497,1.91694,0.75486,-2.15475,2.57964,3
18.12281,16.76943,16.23776,16.05529,15.91557,1.35338,0.53167,0.18247,0.13972,3
18.03946,16.73697,16.28359,16.15145,16.06021,1.30249,0.45338,0.13214,0.09124,3
17.86514,16.47066,15.99102,15.86135,15.75062,1.39448,0.47964,0.12967,0.11073,3
16.30695,14.46579,13.81033,13.72929,13.29215,1.84116,0.65546,0.08104,0.43714,3
18.98878,17.60023,17.13194,16.96852,16.92139,1.38855,0.46829,0.16342,0.04713,3
19.19019,17.88891,17.41374,17.25913,17.20083,1.30128,0.47517,0.15461,0.0583,3
18.97472,17.86324,17.42849,17.27915,17.19109,1.11148,0.43475,0.14934,0.08806,3
17.21376,15.48005,14.82733,14.57716,14.46023,1.73371,0.65272,0.25017,0.11693,3
18.52145,17.33139,16.95393,16.80839,16.80862,1.19006,0.37746,0.14554,-2.30E-04,3
16.36525,14.79492,14.23212,14.55653,13.98023,1.57033,0.5628,-0.32441,0.5763,3
16.88331,15.43448,14.83763,14.58585,14.45542,1.44883,0.59685,0.25178,0.13043,3
18.32197,17.00593,16.54604,16.37404,16.33117,1.31604,0.45989,0.172,0.04287,3
18.92952,17.72865,17.3187,17.16871,17.12236,1.20087,0.40995,0.14999,0.04635,3
17.33682,15.74577,15.19654,15.0045,14.94031,1.59105,0.54923,0.19204,0.06419,3
18.8047,17.46857,16.96628,16.76905,16.66631,1.33613,0.50229,0.19723,0.10274,3
18.66315,17.47565,17.0729,16.94469,16.90032,1.1875,0.40275,0.12821,0.04437,3
17.81244,16.33372,15.78372,15.59826,15.54432,1.47872,0.55,0.18546,0.05394,3
18.1404,16.88498,16.46099,16.32074,16.26332,1.25542,0.42399,0.14025,0.05742,3
16.51563,14.70167,14.0551,14.28355,13.75977,1.81396,0.64657,-0.22845,0.52378,3
17.48586,15.95747,15.43354,15.27587,15.23176,1.52839,0.52393,0.15767,0.04411,3
17.5385,16.24674,15.79261,15.63089,15.56703,1.29176,0.45413,0.16172,0.06386,3
17.0792,15.30017,14.66229,14.46643,14.38138,1.77903,0.63788,0.19586,0.08505,3
17.96161,16.34538,15.71787,15.49342,15.41469,1.61623,0.62751,0.22445,0.07873,3
19.15839,17.69557,17.19091,17.02824,16.97197,1.46282,0.50466,0.16267,0.05627,3
18.22176,16.99923,16.58576,16.45503,16.44796,1.22253,0.41347,0.13073,0.00707,3
18.10297,16.86183,16.38463,16.20449,16.13273,1.24114,0.4772,0.18014,0.07176,3
17.91292,16.59446,16.12484,15.9794,15.92484,1.31846,0.46962,0.14544,0.05456,3
18.70503,17.12595,16.56011,16.36753,16.30995,1.57908,0.56584,0.19258,0.05758,3
18.26876,16.60203,15.99246,15.78918,15.72847,1.66673,0.60957,0.20328,0.06071,3
19.01104,17.58848,17.07278,16.89108,16.79061,1.42256,0.5157,0.1817,0.10047,3
17.6334,15.90817,15.36599,15.21024,15.18518,1.72523,0.54218,0.15575,0.02506,3
16.85943,15.2066,14.59341,14.91255,14.32519,1.65283,0.61319,-0.31914,0.58736,3
17.38835,15.75767,15.13275,14.91195,14.82602,1.63068,0.62492,0.2208,0.08593,3
18.0652,16.81741,16.34914,16.18398,16.12385,1.24779,0.46827,0.16516,0.06013,3
18.5055,16.9527,16.38172,16.16573,16.07858,1.5528,0.57098,0.21599,0.08715,3
18.18902,16.61305,16.07501,15.88641,15.81291,1.57597,0.53804,0.1886,0.0735,3
17.29261,15.72361,15.18826,15.01593,14.96591,1.569,0.53535,0.17233,0.05002,3
18.71883,17.5143,17.07259,16.85519,16.74702,1.20453,0.44171,0.2174,0.10817,3
16.96788,15.41941,14.92435,14.76531,14.73366,1.54847,0.49506,0.15904,0.03165,3
18.2273,17.02395,16.61911,16.45058,16.41436,1.20335,0.40484,0.16853,0.03622,3
18.22683,16.98372,16.48511,16.26869,16.17303,1.24311,0.49861,0.21642,0.09566,3
17.70121,16.07354,15.49063,15.26846,15.17839,1.62767,0.58291,0.22217,0.09007,3
18.37965,17.34041,16.93707,16.75538,16.67995,1.03924,0.40334,0.18169,0.07543,3
17.91447,16.66225,16.15208,15.92128,15.79176,1.25222,0.51017,0.2308,0.12952,3
16.77014,15.1506,14.42488,14.12062,13.97525,1.61954,0.72572,0.30426,0.14537,3
17.38297,16.01695,15.44657,15.17488,15.02921,1.36602,0.57038,0.27169,0.14567,3
17.60807,16.24324,15.69385,15.44865,15.30021,1.36483,0.54939,0.2452,0.14844,3
17.97481,16.5888,16.04294,15.78016,15.61836,1.38601,0.54586,0.26278,0.1618,3
18.29329,17.02868,16.47319,16.21335,16.06631,1.26461,0.55549,0.25984,0.14704,3
18.42126,17.05575,16.50644,16.2238,16.07697,1.36551,0.54931,0.28264,0.14683,3
18.32395,16.97655,16.47553,16.22132,16.0717,1.3474,0.50102,0.25421,0.14962,3
18.15355,16.95323,16.4549,16.23424,16.06325,1.20032,0.49833,0.22066,0.17099,3
18.38351,17.13178,16.65134,16.42664,16.26534,1.25173,0.48044,0.2247,0.1613,3
18.15278,16.99974,16.52145,16.31842,16.15698,1.15304,0.47829,0.20303,0.16144,3
18.56574,17.34607,16.86507,16.63961,16.49378,1.21967,0.481,0.22546,0.14583,3
18.59282,17.37727,16.90395,16.71117,16.53746,1.21555,0.47332,0.19278,0.17371,3
18.89442,17.804,17.33777,17.10151,16.93831,1.09042,0.46623,0.23626,0.1632,3
18.96564,17.83552,17.39319,17.15131,16.96437,1.13012,0.44233,0.24188,0.18694,3
18.94869,17.78919,17.39221,17.19956,17.07055,1.1595,0.39698,0.19265,0.12901,3
19.0457,17.9045,17.44409,17.26109,17.13597,1.1412,0.46041,0.183,0.12512,3
17.16813,15.71926,15.12421,14.86679,14.7196,1.44887,0.59505,0.25742,0.14719,3
17.42623,16.26453,15.80947,15.58527,15.47218,1.1617,0.45506,0.2242,0.11309,3
17.76562,16.4988,16.07598,15.93916,15.88545,1.26682,0.42282,0.13682,0.05371,3
18.88288,17.72385,17.31033,17.15162,17.09698,1.15903,0.41352,0.15871,0.05464,3
16.87011,15.33303,14.80206,14.6276,14.56136,1.53708,0.53097,0.17446,0.06624,3
17.73726,16.17641,15.58672,15.36479,15.25898,1.56085,0.58969,0.22193,0.10581,3
18.53348,17.49947,17.15265,17.02992,16.95478,1.03401,0.34682,0.12273,0.07514,3
16.21678,14.37191,14.48975,14.06365,12.92869,1.84487,-0.11784,0.4261,1.13496,4
15.28981,14.05117,13.6393,13.48099,13.45371,1.23864,0.41187,0.15831,0.02728,4
15.79617,14.45338,14.00371,13.86292,13.84081,1.34279,0.44967,0.14079,0.02211,4
15.68763,14.60314,14.33065,14.23019,14.22889,1.08449,0.27249,0.10046,0.0013,4
15.40811,14.25418,13.92329,13.81201,13.82157,1.15393,0.33089,0.11128,-0.00956,4
16.38529,15.3886,15.67568,15.87553,15.99916,0.99669,-0.28708,-0.19985,-0.12363,4
16.28355,15.09043,15.32449,15.48077,15.56659,1.19312,-0.23406,-0.15628,-0.08582,4
16.17054,14.91779,15.09834,15.2243,15.2999,1.25275,-0.18055,-0.12596,-0.0756,4
16.35702,15.41439,15.69425,15.8961,16.03708,0.94263,-0.27986,-0.20185,-0.14098,4
16.2235,14.95409,15.13376,15.25272,15.34648,1.26941,-0.17967,-0.11896,-0.09376,4
15.31945,14.11979,13.61049,13.67355,13.47675,1.19966,0.5093,-0.06306,0.1968,4
15.87639,14.17303,14.36444,14.49302,13.23112,1.70336,-0.19141,-0.12858,1.2619,4
15.92069,14.65294,14.20535,14.06136,14.02781,1.26775,0.44759,0.14399,0.03355,4
15.70193,14.70815,15.17563,14.19075,13.12092,0.99378,-0.46748,0.98488,1.06983,4
15.444,14.31642,13.8989,13.7879,13.75538,1.12758,0.41752,0.111,0.03252,4
15.61731,14.42001,14.04766,13.93114,13.9143,1.1973,0.37235,0.11652,0.01684,4
16.00089,14.61465,14.18505,14.06116,14.04783,1.38624,0.4296,0.12389,0.01333,4
16.30134,15.31653,15.59845,15.82083,15.97834,0.98481,-0.28192,-0.22238,-0.15751,4
16.27313,14.6251,14.16086,14.20629,13.89844,1.64803,0.46424,-0.04543,0.30785,4
15.55665,14.30658,13.83228,13.77224,13.61254,1.25007,0.4743,0.06004,0.1597,4
16.5193,15.18708,16.04148,13.80786,14.31887,1.33222,-0.8544,2.23362,-0.51101,4
15.53909,14.40714,14.1591,14.23774,13.90932,1.13195,0.24804,-0.07864,0.32842,4
16.33925,15.16307,15.38817,15.56619,15.68815,1.17618,-0.2251,-0.17802,-0.12196,4
16.33774,15.29898,15.5348,15.70976,15.85489,1.03876,-0.23582,-0.17496,-0.14513,4
15.56878,14.6944,14.3632,16.53691,14.22013,0.87438,0.3312,-2.17371,2.31678,4
17.01719,15.0542,15.4363,13.54298,13.85309,1.96299,-0.3821,1.89332,-0.31011,4
15.46427,14.2783,13.70057,13.78049,13.771,1.18597,0.57773,-0.07992,0.00949,4
16.77421,15.48551,16.44017,14.73946,14.5547,1.2887,-0.95466,1.70071,0.18476,4
16.7012,15.37205,15.91084,14.74341,14.68655,1.32915,-0.53879,1.16743,0.05686,4
15.60484,15.0728,15.69115,15.00324,13.66686,0.53204,-0.61835,0.68791,1.33638,4
16.7695,15.19841,15.78379,14.2776,14.10895,1.57109,-0.58538,1.50619,0.16865,4
15.56285,15.0266,15.77031,15.5959,13.80325,0.53625,-0.74371,0.17441,1.79265,4
16.84143,15.28263,15.76918,14.55726,14.46673,1.5588,-0.48655,1.21192,0.09053,4
16.53039,15.2652,15.86033,14.70205,14.61607,1.26519,-0.59513,1.15828,0.08598,4
17.56229,15.4249,15.77275,14.05072,13.77235,2.13739,-0.34785,1.72203,0.27837,4
15.80252,15.16978,15.80969,14.36831,13.86841,0.63274,-0.63991,1.44138,0.4999,4
15.27789,14.89946,14.87287,14.21161,13.44636,0.37843,0.02659,0.66126,0.76525,4
15.64696,14.07332,13.5307,13.61797,13.20137,1.57364,0.54262,-0.08727,0.4166,4
15.73443,14.52815,14.14324,16.28853,14.02993,1.20628,0.38491,-2.14529,2.2586,4
15.79685,14.63733,14.18447,14.47608,13.90216,1.15952,0.45286,-0.29161,0.57392,4
15.67409,14.50164,14.17271,14.55896,14.05756,1.17245,0.32893,-0.38625,0.5014,4
15.30721,14.00087,13.56247,16.52166,13.376,1.30634,0.4384,-2.95919,3.14566,4
15.21279,14.0854,13.7438,14.06141,13.62452,1.12739,0.3416,-0.31761,0.43689,4
16.3011,15.13175,15.35656,15.51554,15.61782,1.16935,-0.22481,-0.15898,-0.10228,4
15.1302,13.89163,13.46867,13.43425,13.18338,1.23857,0.42296,0.03442,0.25087,4
15.82232,14.60879,14.25411,14.12002,14.11074,1.21353,0.35468,0.13409,0.00928,4
